duration,hour,days_since_discharge,UserID,Device,user_enc,device_enc,anomaly_score,anomaly
175,10,13,U0108,D245,108,245,0.06067364580312007,0
177,11,13,U0275,D105,275,105,0.1209277782734069,0
232,16,0,U0247,D021,247,21,0.027219865867235682,0
151,9,13,U0403,D023,403,23,0.07489896918544975,0
170,16,9,U0306,D103,306,103,0.10392893533357284,0
87,8,2,U0080,D017,80,17,-0.024049803065765984,1
249,16,5,U0019,D155,19,155,0.025825818122743538,0
137,13,4,U0465,D056,465,56,0.05951115533109369,0
193,15,6,U0376,D073,376,73,0.10713772436468533,0
176,10,13,U0013,D000,13,0,0.02704957299011601,0
176,15,13,U0225,D100,225,100,0.11547057025351337,0
212,16,13,U0335,D025,335,25,0.08317324425829009,0
247,14,9,U0031,D241,31,241,0.03372596366063946,0
190,11,23,U0199,D089,199,89,0.05866177492336111,0
206,13,0,U0169,D032,169,32,0.06516599000681045,0
193,13,5,U0121,D124,121,124,0.10714030451429712,0
221,9,11,U0463,D182,463,182,0.05889828690779986,0
161,9,7,U0422,D072,422,72,0.08225724794626127,0
223,12,9,U0421,D017,421,17,0.08476590367151143,0
224,8,10,U0191,D119,191,119,0.0789704594162906,0
223,12,9,U0003,D196,3,196,0.053773722326760975,0
154,17,3,U0226,D085,226,85,0.06416704252215016,0
173,10,14,U0123,D009,123,9,0.06783657346000743,0
190,10,14,U0219,D141,219,141,0.11448651751882588,0
125,15,18,U0190,D075,190,75,0.07012305045431616,0
244,10,1,U0234,D095,234,95,0.06273591431157316,0
180,10,14,U0316,D038,316,38,0.10557664556404073,0
191,8,6,U0489,D236,489,236,-0.0026173080492436496,1
157,15,9,U0333,D163,333,163,0.10325548407210028,0
127,17,7,U0388,D050,388,50,0.04109770423759507,0
156,17,5,U0193,D177,193,177,0.07782701654989704,0
189,13,13,U0044,D110,44,110,0.103833229216235,0
207,15,18,U0305,D142,305,142,0.08250020931275953,0
186,10,20,U0087,D058,87,58,0.04391055484002593,0
194,13,15,U0130,D160,130,160,0.10951928749591883,0
167,9,4,U0022,D207,22,207,0.04373003372061712,0
200,10,9,U0394,D067,394,67,0.10421741709810983,0
239,11,10,U0293,D181,293,181,0.09973830313589677,0
208,16,13,U0439,D050,439,50,0.07737755376074779,0
212,11,14,U0418,D130,418,130,0.09564951480546308,0
192,14,8,U0448,D089,448,89,0.09937413668625134,0
120,15,16,U0261,D119,261,119,0.06617408265592506,0
138,12,22,U0325,D100,325,100,0.058444513115862906,0
198,9,12,U0167,D161,167,161,0.11066336091854628,0
180,15,7,U0473,D041,473,41,0.08215166262063933,0
198,12,15,U0254,D008,254,8,0.07704221205269668,0
247,12,16,U0034,D107,34,107,0.05541121533562077,0
209,14,13,U0396,D013,396,13,0.07928293456951407,0
230,13,10,U0024,D238,24,238,0.055463207301206074,0
184,10,17,U0213,D096,213,96,0.0967777265699607,0
148,14,5,U0080,D239,80,239,0.06438353500349275,0
178,8,10,U0461,D101,461,101,0.05223649626562982,0
148,11,20,U0322,D132,322,132,0.06460742061921654,0
242,11,10,U0067,D242,67,242,0.04763176132559399,0
212,13,10,U0354,D110,354,110,0.11276017964276364,0
201,13,11,U0373,D091,373,91,0.11592339395670859,0
229,17,5,U0430,D032,430,32,0.048896826224973655,0
99,15,4,U0310,D080,310,80,0.045543449336613084,0
204,8,7,U0219,D084,219,84,0.08137175026326926,0
128,14,9,U0170,D006,170,6,0.0579226605941392,0
180,11,16,U0001,D039,1,39,0.0417518388112309,0
168,13,11,U0044,D162,44,162,0.1002177055388207,0
206,17,18,U0175,D198,175,198,0.06161382523883879,0
189,16,13,U0061,D007,61,7,0.02855370813575364,0
234,10,14,U0421,D114,421,114,0.08728489791820637,0
156,15,13,U0046,D235,46,235,0.055437900069809865,0
208,10,18,U0003,D187,3,187,0.030483176881903717,0
186,13,10,U0187,D041,187,41,0.12085153800929188,0
115,9,10,U0238,D222,238,222,0.06977024640713653,0
143,16,5,U0048,D119,48,119,0.06788948524420257,0
174,9,14,U0075,D132,75,132,0.08718987314117865,0
224,12,8,U0033,D187,33,187,0.07986534342561391,0
199,13,14,U0484,D004,484,4,0.03465772542222073,0
133,11,11,U0299,D215,299,215,0.0857937042571651,0
174,14,4,U0232,D245,232,245,0.062135438975143065,0
261,14,10,U0349,D213,349,213,0.05525089313725151,0
184,14,8,U0340,D171,340,171,0.10881660440195945,0
167,14,3,U0055,D125,55,125,0.07829626309202037,0
200,17,12,U0475,D204,475,204,0.046723221793684044,0
211,17,19,U0297,D213,297,213,0.05068342339644011,0
162,16,5,U0305,D089,305,89,0.09255605389403837,0
200,9,0,U0196,D064,196,64,0.05214648695500834,0
167,12,20,U0288,D080,288,80,0.07626902528710489,0
209,17,2,U0225,D082,225,82,0.06385128546670182,0
187,16,19,U0223,D129,223,129,0.07339329966627878,0
199,9,17,U0346,D056,346,56,0.08229981264702546,0
150,10,10,U0066,D177,66,177,0.09292219477339175,0
147,14,7,U0359,D179,359,179,0.10174697083310374,0
218,16,16,U0491,D138,491,138,0.046093768551848324,0
177,10,11,U0041,D029,41,29,0.0691907470266458,0
191,17,19,U0242,D173,242,173,0.05731237874695683,0
168,15,13,U0043,D214,43,214,0.06696677668915285,0
216,15,19,U0451,D121,451,121,0.045310734088276405,0
156,11,14,U0099,D142,99,142,0.10928267439952494,0
175,13,17,U0440,D059,440,59,0.09152468770994354,0
211,15,12,U0035,D086,35,86,0.07456482039253032,0
227,16,10,U0424,D139,424,139,0.08534363648548621,0
159,9,8,U0122,D090,122,90,0.10354242112734435,0
258,8,5,U0183,D005,183,5,0.01830695347082223,0
193,12,9,U0371,D221,371,221,0.10065706019214304,0
138,17,5,U0002,D004,2,4,-0.028051446710510186,1
195,10,8,U0369,D173,369,173,0.10651244264528426,0
165,13,11,U0055,D165,55,165,0.09797637238347356,0
197,8,13,U0439,D162,439,162,0.06816081946693836,0
178,11,17,U0448,D182,448,182,0.06976331368598931,0
183,13,11,U0294,D063,294,63,0.12320417454759325,0
144,9,12,U0167,D133,167,133,0.10367742811598524,0
220,15,9,U0294,D013,294,13,0.0822546225193353,0
134,11,10,U0410,D051,410,51,0.08059732857962454,0
136,9,10,U0107,D177,107,177,0.08655085760876224,0
195,8,21,U0066,D016,66,16,-0.01125796721106187,1
244,15,12,U0355,D136,355,136,0.08278034216098717,0
166,17,4,U0228,D167,228,167,0.07152810798821269,0
208,8,11,U0093,D222,93,222,0.05806641943446117,0
223,14,6,U0320,D035,320,35,0.1022885055609743,0
213,14,7,U0457,D073,457,73,0.08543119440546754,0
168,13,10,U0002,D090,2,90,0.08431592702903529,0
136,15,12,U0382,D048,382,48,0.08216873418330567,0
92,17,12,U0229,D179,229,179,0.03873870413248792,0
169,8,7,U0130,D196,130,196,0.07619299182513395,0
227,8,2,U0036,D208,36,208,0.011458424661699329,0
135,8,9,U0499,D030,499,30,-0.0056715886294483875,1
208,13,10,U0353,D184,353,184,0.10582155253944447,0
142,14,10,U0499,D077,499,77,0.05333198077929563,0
184,17,11,U0403,D214,403,214,0.08284556992833109,0
208,16,8,U0394,D107,394,107,0.09202606912428557,0
154,17,15,U0338,D092,338,92,0.07820777849910943,0
187,12,13,U0218,D102,218,102,0.11716333765924863,0
163,8,14,U0151,D206,151,206,0.07766547683485414,0
208,16,17,U0197,D174,197,174,0.07369691109465765,0
189,12,12,U0064,D075,64,75,0.09940457583821977,0
182,13,10,U0120,D096,120,96,0.1106020816053791,0
242,16,9,U0338,D187,338,187,0.06503910023923626,0
206,9,14,U0371,D248,371,248,0.03372838600513661,0
152,10,10,U0121,D121,121,121,0.10551779735541905,0
177,14,1,U0329,D231,329,231,0.05313957985866097,0
177,10,7,U0491,D093,491,93,0.06614068793097622,0
183,9,17,U0159,D021,159,21,0.07351988228496664,0
281,14,1,U0189,D029,189,29,0.022705635885016617,0
195,15,12,U0438,D159,438,159,0.09345496006930432,0
99,16,13,U0495,D211,495,211,-0.008075142968151816,1
158,9,10,U0100,D165,100,165,0.09366165603924137,0
103,9,7,U0291,D211,291,211,0.0469400383336564,0
167,14,5,U0065,D129,65,129,0.09412162535469704,0
101,11,11,U0420,D120,420,120,0.060300208300437697,0
145,12,8,U0269,D222,269,222,0.10380386243838868,0
119,8,18,U0045,D063,45,63,-0.009897484830905912,1
195,13,12,U0204,D249,204,249,0.06431915293722379,0
180,17,8,U0439,D177,439,177,0.0754272695170492,0
192,15,11,U0305,D182,305,182,0.10970108293835529,0
176,8,7,U0316,D155,316,155,0.09162881882087692,0
124,9,9,U0381,D002,381,2,0.032103943370327626,0
201,14,1,U0400,D186,400,186,0.05032307426158861,0
257,9,8,U0026,D147,26,147,0.040631523416357396,0
196,16,13,U0381,D098,381,98,0.10433124843616265,0
163,13,9,U0309,D189,309,189,0.11845372322505376,0
123,12,14,U0028,D190,28,190,0.05726799787059461,0
144,14,16,U0268,D018,268,18,0.0920063371634986,0
198,17,14,U0432,D133,432,133,0.08500109309034781,0
223,15,20,U0024,D202,24,202,0.019070920544997483,0
190,16,15,U0343,D044,343,44,0.09034865908697726,0
212,13,10,U0495,D069,495,69,0.06757589641877448,0
208,12,9,U0099,D209,99,209,0.09741027627181409,0
200,14,8,U0406,D238,406,238,0.07726416347520565,0
154,9,6,U0281,D189,281,189,0.09919578285554503,0
187,15,12,U0047,D077,47,77,0.09504954022141504,0
146,11,8,U0163,D013,163,13,0.07882058545383641,0
181,8,3,U0389,D192,389,192,0.060643753194708994,0
193,10,14,U0207,D181,207,181,0.11178679120539814,0
247,16,7,U0073,D124,73,124,0.056426023577844264,0
128,11,2,U0422,D080,422,80,0.053138509033386405,0
199,17,16,U0056,D187,56,187,0.04326896341136954,0
239,17,16,U0090,D245,90,245,-0.005672645960840383,1
210,10,4,U0193,D077,193,77,0.1016338448819189,0
213,11,7,U0393,D030,393,30,0.08993732151341716,0
204,10,6,U0495,D044,495,44,0.04459152170215225,0
232,10,7,U0199,D201,199,201,0.09391986390044776,0
137,9,0,U0008,D229,8,229,-0.013320025359696341,1
125,13,8,U0332,D224,332,224,0.08037049027794868,0
180,17,8,U0243,D068,243,68,0.08567850413355782,0
94,13,18,U0071,D079,71,79,0.020277721038204688,0
229,17,11,U0282,D019,282,19,0.059370521213576,0
229,11,7,U0045,D175,45,175,0.07273337254353834,0
163,15,11,U0318,D149,318,149,0.11700099527553542,0
165,13,3,U0425,D167,425,167,0.07415272473332873,0
177,15,10,U0212,D208,212,208,0.10579532950280801,0
182,13,7,U0296,D177,296,177,0.11355951557395827,0
185,16,11,U0417,D177,417,177,0.0945551510544187,0
202,10,12,U0348,D008,348,8,0.07338482380655625,0
173,10,7,U0157,D101,157,101,0.10945685989235299,0
218,9,11,U0171,D233,171,233,0.08088344806064401,0
198,17,7,U0463,D200,463,200,0.05832358289297007,0
156,13,5,U0256,D078,256,78,0.11307922605917997,0
233,14,15,U0428,D179,428,179,0.0732711980117442,0
126,14,15,U0046,D045,46,45,0.06136646779423033,0
176,12,11,U0220,D077,220,77,0.12507653386827566,0
219,13,14,U0233,D200,233,200,0.09908999874130658,0
151,14,2,U0157,D136,157,136,0.08086475708805635,0
192,9,14,U0405,D160,405,160,0.09444190679597081,0
202,17,17,U0014,D056,14,56,0.029505226129225348,0
146,14,13,U0083,D244,83,244,0.05386695652678336,0
177,8,9,U0165,D158,165,158,0.09724199812275053,0
174,13,3,U0022,D201,22,201,0.06278244504122604,0
158,15,13,U0414,D201,414,201,0.09225391299891456,0
272,8,13,U0184,D038,184,38,0.04063579020024222,0
149,8,15,U0208,D196,208,196,0.08161448683585565,0
220,13,8,U0034,D209,34,209,0.06862167275322012,0
164,12,7,U0193,D180,193,180,0.11629827236869777,0
137,10,6,U0238,D096,238,96,0.10822231010432304,0
184,17,5,U0180,D112,180,112,0.08232862648929229,0
206,17,12,U0030,D081,30,81,0.05970009092225448,0
217,14,10,U0409,D115,409,115,0.10280637572084916,0
242,14,12,U0286,D185,286,185,0.09422512466424526,0
298,14,11,U0199,D075,199,75,0.06442770691187644,0
190,13,8,U0463,D216,463,216,0.07673150823936647,0
153,11,6,U0395,D063,395,63,0.09582052337456232,0
198,16,17,U0180,D117,180,117,0.09518735268808831,0
169,16,11,U0183,D026,183,26,0.10087920452890392,0
217,14,16,U0082,D104,82,104,0.07595072187150081,0
128,14,12,U0445,D244,445,244,0.025313308043720895,0
275,15,8,U0043,D008,43,8,-0.014051533575968334,1
214,12,8,U0057,D176,57,176,0.08797561484645117,0
113,16,6,U0460,D191,460,191,0.028914462631995486,0
152,13,16,U0448,D204,448,204,0.0735733840448316,0
213,14,17,U0140,D062,140,62,0.08602488255605556,0
227,14,8,U0316,D112,316,112,0.10858976277020999,0
129,16,13,U0067,D149,67,149,0.06390152667321819,0
209,14,8,U0178,D001,178,1,0.06413052882562004,0
102,10,3,U0124,D166,124,166,0.03981133813971316,0
176,13,7,U0189,D184,189,184,0.11563054277194146,0
224,13,14,U0492,D111,492,111,0.07031512248641547,0
158,14,15,U0431,D206,431,206,0.08023180074095798,0
120,13,10,U0350,D150,350,150,0.08889607275741324,0
186,11,7,U0190,D061,190,61,0.114965032141641,0
156,13,4,U0071,D012,71,12,0.057674853125793624,0
205,10,8,U0474,D120,474,120,0.07840608084716222,0
145,8,9,U0327,D108,327,108,0.08586687694104883,0
149,8,9,U0375,D046,375,46,0.053398843908709026,0
99,12,4,U0306,D147,306,147,0.061386657371805375,0
187,15,12,U0407,D012,407,12,0.07980002897700078,0
174,10,10,U0085,D182,85,182,0.09848333119618524,0
132,9,9,U0167,D154,167,154,0.09507283215702145,0
188,15,10,U0156,D105,156,105,0.11425626052994403,0
221,16,13,U0328,D208,328,208,0.07699149845172676,0
171,16,13,U0144,D158,144,158,0.10150889687156367,0
191,9,16,U0000,D089,0,89,0.04310872949826644,0
191,15,16,U0363,D021,363,21,0.08135451660253301,0
132,9,13,U0095,D232,95,232,0.05797184681670969,0
262,14,9,U0211,D031,211,31,0.06593726881741196,0
161,15,7,U0000,D063,0,63,0.0643791246435716,0
206,8,14,U0408,D021,408,21,0.044942481492531605,0
211,15,4,U0168,D189,168,189,0.07686229096355274,0
174,10,10,U0218,D219,218,219,0.11129842320158329,0
204,8,5,U0150,D246,150,246,0.02733126523227225,0
190,14,15,U0273,D233,273,233,0.089016122154646,0
123,17,14,U0243,D046,243,46,0.055312799145704805,0
167,10,10,U0094,D000,94,0,0.05001426811281562,0
155,15,24,U0155,D195,155,195,0.04646962257057169,0
162,16,6,U0371,D207,371,207,0.08839117905569699,0
128,9,12,U0489,D170,489,170,0.036094159065352294,0
225,8,13,U0084,D086,84,86,0.057832759378738496,0
244,15,11,U0139,D037,139,37,0.07853191351158556,0
219,17,9,U0228,D168,228,168,0.071126370656867,0
231,13,11,U0087,D239,87,239,0.06543587643699905,0
166,17,19,U0498,D227,498,227,0.0027510027074135746,0
155,8,10,U0486,D141,486,141,0.042244715499875574,0
149,10,13,U0048,D234,48,234,0.0548486816371897,0
206,16,2,U0480,D106,480,106,0.0374963858881287,0
189,16,9,U0242,D002,242,2,0.04643420656697461,0
177,13,21,U0464,D064,464,64,0.04757115821609731,0
232,10,7,U0096,D043,96,43,0.07499151669478438,0
196,15,7,U0015,D015,15,15,0.03930801396361783,0
146,13,19,U0370,D135,370,135,0.07514549381132574,0
153,8,7,U0255,D192,255,192,0.08728790614310544,0
207,13,6,U0154,D084,154,84,0.11161720194940572,0
222,12,14,U0488,D061,488,61,0.07300636913633929,0
202,15,22,U0180,D001,180,1,0.005866973297278699,0
256,9,15,U0347,D075,347,75,0.06585686494295134,0
245,14,10,U0163,D205,163,205,0.08417999606055737,0
198,13,17,U0390,D085,390,85,0.09441845835635598,0
146,8,9,U0289,D055,289,55,0.07487771531808729,0
128,15,7,U0373,D211,373,211,0.0793926530355859,0
165,13,17,U0493,D144,493,144,0.06170860355063451,0
210,10,17,U0377,D188,377,188,0.07837772048996344,0
253,12,8,U0320,D006,320,6,0.060329966880916075,0
197,14,15,U0003,D084,3,84,0.06945881518361696,0
227,16,17,U0117,D033,117,33,0.05622074052005843,0
170,11,9,U0025,D059,25,59,0.0842540705467652,0
205,9,11,U0147,D021,147,21,0.08193594021475453,0
213,10,4,U0374,D149,374,149,0.09561987968795743,0
101,14,10,U0434,D148,434,148,0.062375984243691895,0
163,15,7,U0204,D127,204,127,0.1069009275860372,0
218,12,9,U0098,D012,98,12,0.08156239791913744,0
191,10,3,U0137,D236,137,236,0.0557932452288496,0
132,8,17,U0263,D197,263,197,0.05942789183775987,0
83,17,15,U0401,D216,401,216,0.0034968749269354005,0
165,8,17,U0144,D126,144,126,0.0710233145145866,0
177,9,10,U0068,D043,68,43,0.07938339105950659,0
145,12,8,U0285,D158,285,158,0.11985232617635949,0
186,10,12,U0094,D024,94,24,0.08199596765402645,0
200,14,12,U0422,D095,422,95,0.10300509813900277,0
207,9,17,U0060,D054,60,54,0.04892771085076969,0
86,9,11,U0371,D028,371,28,0.018915231378892616,0
127,10,11,U0023,D239,23,239,0.02642862925002376,0
168,8,14,U0080,D034,80,34,0.044096823982208155,0
203,9,1,U0244,D075,244,75,0.07064281525000188,0
200,12,17,U0225,D079,225,79,0.10555060365098018,0
199,10,14,U0106,D072,106,72,0.09850904414718847,0
165,17,12,U0034,D204,34,204,0.0565049201797686,0
167,13,13,U0462,D075,462,75,0.09857299699487088,0
151,9,15,U0117,D089,117,89,0.0926343204988504,0
211,15,23,U0188,D246,188,246,0.009290616088091785,0
143,11,8,U0458,D142,458,142,0.08278294954654586,0
214,10,16,U0353,D067,353,67,0.08556252545232962,0
188,12,12,U0327,D048,327,48,0.11217203207169918,0
178,15,6,U0270,D201,270,201,0.10569028043831935,0
154,16,16,U0291,D175,291,175,0.08207455954851034,0
126,8,12,U0121,D043,121,43,0.041510522195103206,0
154,11,12,U0310,D037,310,37,0.10666105951245136,0
167,13,11,U0164,D111,164,111,0.12340922330486909,0
85,13,12,U0470,D011,470,11,0.004764634506785104,0
172,16,14,U0061,D059,61,59,0.0840199452065924,0
217,8,8,U0319,D213,319,213,0.0683913830631061,0
203,12,10,U0422,D165,422,165,0.1077756429023482,0
160,17,15,U0217,D191,217,191,0.08014308058715319,0
182,8,5,U0353,D093,353,93,0.07315740782499258,0
158,13,16,U0202,D014,202,14,0.08188943928770781,0
186,16,10,U0267,D035,267,35,0.10085387261601547,0
242,11,16,U0327,D248,327,248,0.03476561460184041,0
219,17,13,U0237,D068,237,68,0.07770159040099067,0
201,17,8,U0135,D240,135,240,0.055314767941145204,0
160,16,8,U0296,D195,296,195,0.0936718630646785,0
210,10,7,U0068,D089,68,89,0.08124453483104033,0
113,14,4,U0108,D170,108,170,0.051777309651899084,0
170,12,11,U0457,D018,457,18,0.0914737305320249,0
203,17,11,U0258,D077,258,77,0.0864713736128297,0
210,8,13,U0042,D090,42,90,0.054121449066122485,0
207,14,9,U0420,D119,420,119,0.09945742320768491,0
192,15,13,U0085,D165,85,165,0.09019760773800001,0
172,13,16,U0440,D025,440,25,0.0823636164024712,0
202,8,20,U0280,D105,280,105,0.05153924802730203,0
142,16,6,U0003,D214,3,214,0.03167311762538172,0
146,14,17,U0441,D105,441,105,0.07448486430055046,0
182,13,12,U0036,D241,36,241,0.07478130796574667,0
187,11,12,U0135,D176,135,176,0.11170297428137532,0
107,10,9,U0477,D060,477,60,0.030065646240272748,0
198,11,16,U0008,D065,8,65,0.05082027807597811,0
211,8,12,U0078,D245,78,245,0.019633928300919257,0
177,16,4,U0384,D204,384,204,0.08473825766590515,0
275,9,2,U0242,D139,242,139,0.04683727643433555,0
153,9,11,U0363,D228,363,228,0.07768983409105268,0
166,10,13,U0396,D103,396,103,0.10108497856870252,0
164,8,7,U0451,D035,451,35,0.03874721178643309,0
177,17,9,U0271,D194,271,194,0.0930777039601241,0
167,10,16,U0171,D067,171,67,0.09853578200905655,0
124,11,9,U0238,D158,238,158,0.10865678393421702,0
158,16,13,U0064,D040,64,40,0.0727808138059024,0
176,12,8,U0013,D155,13,155,0.08519248609933694,0
229,13,16,U0218,D231,218,231,0.07744357814776881,0
268,8,12,U0125,D202,125,202,0.033575772219480216,0
233,10,11,U0025,D174,25,174,0.06485277886187685,0
149,14,17,U0366,D183,366,183,0.08454186479235282,0
152,14,3,U0415,D234,415,234,0.04802311241119184,0
174,17,14,U0487,D207,487,207,0.04355938603601417,0
251,8,3,U0252,D229,252,229,0.01651046249210608,0
173,16,11,U0385,D028,385,28,0.09585783655263252,0
127,8,11,U0271,D014,271,14,0.03734363353869785,0
160,14,13,U0219,D084,219,84,0.11654318646466649,0
210,9,2,U0432,D141,432,141,0.05864675049233903,0
208,16,12,U0345,D143,345,143,0.09920986335495757,0
172,16,17,U0202,D218,202,218,0.07070922107862126,0
207,16,8,U0022,D247,22,247,0.018046752374699437,0
89,11,7,U0093,D027,93,27,0.01798412589992071,0
184,13,8,U0499,D205,499,205,0.05789829791998313,0
214,9,15,U0315,D035,315,35,0.07306378726675533,0
147,10,7,U0222,D137,222,137,0.11519454431576964,0
147,13,9,U0449,D174,449,174,0.09024621899456187,0
105,8,15,U0147,D181,147,181,0.029676366824332723,0
244,14,7,U0476,D136,476,136,0.05720633410255499,0
151,9,16,U0329,D219,329,219,0.08087480322116075,0
190,15,8,U0401,D013,401,13,0.08141633795058506,0
204,12,10,U0381,D125,381,125,0.112090289866494,0
240,14,15,U0058,D191,58,191,0.06050216921073087,0
174,15,15,U0158,D082,158,82,0.10712436368101153,0
158,10,9,U0131,D056,131,56,0.10007439296905257,0
187,13,6,U0255,D076,255,76,0.11945448838310335,0
231,16,18,U0410,D122,410,122,0.06437565973635162,0
173,11,10,U0379,D183,379,183,0.10920514296072276,0
142,17,13,U0017,D178,17,178,0.03820185747885724,0
118,14,14,U0190,D182,190,182,0.07909739892966522,0
131,8,7,U0363,D100,363,100,0.058143811478542695,0
215,14,4,U0222,D038,222,38,0.10275899276377032,0
167,16,14,U0454,D051,454,51,0.07828949752556957,0
156,17,3,U0018,D062,18,62,0.03013408885034541,0
151,15,6,U0422,D060,422,60,0.08498929103767239,0
183,11,14,U0321,D066,321,66,0.1161152120819452,0
170,10,12,U0333,D070,333,70,0.1084040332018022,0
169,14,12,U0355,D027,355,27,0.1066287508506838,0
234,8,8,U0362,D013,362,13,0.036938852442772674,0
242,15,17,U0118,D245,118,245,0.013315014214591803,0
116,8,6,U0301,D164,301,164,0.060319350758348045,0
193,14,0,U0219,D111,219,111,0.08004106694024277,0
149,13,2,U0165,D179,165,179,0.07706155337079451,0
170,17,11,U0450,D021,450,21,0.06469451516001495,0
192,15,10,U0156,D222,156,222,0.09435247020096127,0
171,13,14,U0247,D000,247,0,0.06941514825999034,0
189,12,13,U0346,D238,346,238,0.08064881410111019,0
207,16,10,U0440,D203,440,203,0.07679424072958263,0
192,11,3,U0254,D215,254,215,0.08461523929307624,0
154,14,7,U0175,D221,175,221,0.1065619213836152,0
155,13,8,U0435,D053,435,53,0.09175307494211826,0
122,17,18,U0175,D173,175,173,0.03969457629245915,0
146,13,10,U0188,D111,188,111,0.12317182278377115,0
258,12,15,U0450,D218,450,218,0.03762806743197933,0
148,9,11,U0175,D207,175,207,0.09995602438598505,0
132,11,10,U0477,D084,477,84,0.04858208386834423,0
193,8,8,U0081,D247,81,247,0.021632895881059544,0
176,16,13,U0263,D067,263,67,0.10768062532539163,0
172,16,5,U0329,D126,329,126,0.10339734338842926,0
236,15,10,U0213,D193,213,193,0.08542556388153949,0
202,11,11,U0087,D212,87,212,0.08944850032127294,0
159,12,11,U0322,D134,322,134,0.12007511043538444,0
163,8,6,U0380,D100,380,100,0.07502838398027051,0
160,11,8,U0269,D070,269,70,0.11610206533791606,0
215,11,12,U0255,D065,255,65,0.11425360707779147,0
168,12,11,U0046,D203,46,203,0.09251827636552079,0
108,9,16,U0023,D128,23,128,0.007002746310122099,0
178,9,9,U0346,D130,346,130,0.09800662335737115,0
119,9,4,U0445,D000,445,0,0.005032423478165793,0
267,15,8,U0441,D034,441,34,0.03334476717115742,0
141,9,5,U0249,D015,249,15,0.06291273180439488,0
174,13,18,U0417,D242,417,242,0.04804900322036987,0
190,9,14,U0286,D135,286,135,0.10614293575899125,0
168,15,12,U0047,D148,47,148,0.09986425116182124,0
168,8,12,U0474,D242,474,242,0.01570551296346956,0
197,9,10,U0044,D004,44,4,0.04099423837834165,0
241,12,3,U0156,D055,156,55,0.06517941859068355,0
211,13,8,U0118,D249,118,249,0.056116695972970865,0
239,16,0,U0412,D030,412,30,0.02623792655117374,0
138,13,13,U0494,D089,494,89,0.055655712685193315,0
193,15,11,U0109,D000,109,0,0.041039014969218746,0
186,14,10,U0190,D214,190,214,0.11002089991617658,0
194,8,6,U0497,D140,497,140,0.01571483640354221,0
235,9,10,U0047,D031,47,31,0.05029266235462693,0
171,11,13,U0395,D196,395,196,0.10117910545667214,0
164,8,12,U0461,D083,461,83,0.05133379739591265,0
201,15,5,U0410,D050,410,50,0.08909426059638587,0
109,11,7,U0430,D091,430,91,0.04796020359583697,0
171,14,13,U0193,D134,193,134,0.12146687630078445,0
175,14,9,U0036,D123,36,123,0.09691295859401855,0
143,15,19,U0250,D057,250,57,0.08182260201498376,0
222,16,5,U0125,D204,125,204,0.06721181568249401,0
138,16,9,U0044,D031,44,31,0.059270976217866755,0
175,14,8,U0184,D237,184,237,0.10019474606065287,0
192,16,9,U0017,D017,17,17,0.047423718521528824,0
234,12,5,U0012,D173,12,173,0.0506922580821883,0
180,17,1,U0328,D108,328,108,0.05333617574847077,0
217,11,13,U0284,D007,284,7,0.07273839679321104,0
208,10,17,U0311,D220,311,220,0.07815778779072252,0
185,13,8,U0201,D083,201,83,0.1210539273061344,0
136,17,11,U0019,D025,19,25,0.027481828809960196,0
123,16,9,U0228,D017,228,17,0.05204154418246609,0
184,11,9,U0412,D045,412,45,0.10206734409501023,0
158,9,7,U0389,D124,389,124,0.08685624678462583,0
217,10,13,U0232,D129,232,129,0.10915930830949372,0
210,10,11,U0409,D234,409,234,0.07782812916661275,0
173,9,7,U0188,D174,188,174,0.104347226062459,0
134,16,14,U0085,D233,85,233,0.041981778996372565,0
200,11,17,U0117,D048,117,48,0.08121932050273745,0
139,10,16,U0170,D185,170,185,0.08897804478085974,0
150,17,9,U0174,D087,174,87,0.0857777497729435,0
141,13,6,U0485,D234,485,234,0.03651595099541277,0
174,15,6,U0281,D007,281,7,0.06552457626501146,0
227,15,8,U0464,D021,464,21,0.06655777499826615,0
180,17,8,U0128,D097,128,97,0.07840812143282344,0
162,13,14,U0222,D223,222,223,0.10331540319262544,0
119,12,1,U0200,D098,200,98,0.04878522372051258,0
202,14,10,U0025,D152,25,152,0.08756020095391442,0
149,10,7,U0063,D198,63,198,0.0756880902032509,0
185,17,6,U0189,D077,189,77,0.0789845455076974,0
166,9,13,U0497,D171,497,171,0.04594124445626574,0
214,15,7,U0372,D156,372,156,0.09752751070510712,0
174,16,9,U0376,D228,376,228,0.09560887236984827,0
178,13,14,U0261,D228,261,228,0.10154178095912203,0
199,11,9,U0248,D006,248,6,0.08019073678055749,0
264,13,16,U0109,D224,109,224,0.03804031376372746,0
216,14,6,U0317,D127,317,127,0.10782209804484577,0
176,15,0,U0065,D208,65,208,0.015804668941273192,0
180,10,12,U0169,D210,169,210,0.10872867976563383,0
159,13,12,U0026,D024,26,24,0.08520116463431632,0
142,17,15,U0320,D007,320,7,0.02842962941033933,0
158,13,12,U0285,D203,285,203,0.11554018226943669,0
149,17,17,U0081,D130,81,130,0.056996818023404394,0
206,14,12,U0097,D030,97,30,0.09601313384626203,0
137,11,15,U0212,D235,212,235,0.07323337777114597,0
233,13,14,U0064,D199,64,199,0.07469628401469264,0
210,9,7,U0174,D067,174,67,0.10355446831105197,0
181,15,8,U0159,D031,159,31,0.10997334789001567,0
